T,author_year,download_url,comments,formula,name,citation,fname
298.0,HassonNicholls(1971),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_HassonNicholls(1971)_298K_200-220nm.txt,"High-resolution (0.007 nm) measurements at 192-205 nm using a Xe lamp as a light source, low-resolution measurements at 205-243 nm using a deuterium lamp as a light source",O2,oxygen,"

  V. Hasson and R.W. Nicholls, ""Absolute spectral absorption measurements on molecular oxygen from 2640 to 1920 Å, II. Continuum measurements 2430 - 1920 Å"",
  J. Phys. B: At. Mol. Phys. 4, 1789-1797 (1971); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_HassonNicholls(1971)_298K_200-220nm.csv
298.0,He(2021),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_He(2021)_298K_307.000-720.169nm.txt,Absorption measurements at a resolution of 0.8 nm using broadband cavity-enhanced spectroscopy (BBCES) with a laser-driven Xenon arc lamp source,O2,oxygen,"

  Q. He,  Z. Fang, O. Shoshanim, S.S. Brown, and Y. Rudich, ""Scattering and absorption cross sections of atmospheric gases in the ultraviolet–visible wavelength range (307–725 nm)"",
  Atmos. Chem. Phys. 21, 14927–14940 (2021);


  DOI: ",data/cross-sections/Oxygen/O2/O2_He(2021)_298K_307.csv
298.0,HermanMentall(1982),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_HermanMentall(1982)_298K_200-220nm.txt,Absorption cross sections for O,O2,oxygen,"

  J.R. Herman and J.E. Mentall, ""O",data/cross-sections/Oxygen/O2/O2_HermanMentall(1982)_298K_200-220nm.csv
298.0,Holland(1993),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Holland(1993)_298K_49-103nm.txt,High-resolution (0.04 nm) absorption measurements using synchrotron radiation,O2,oxygen,"

  D.M.P. Holland, D.A. Shaw, S.M. McSweeney, M.A. MacDonald, A. Hopkirk, and M.A. Hayes, ""A study of the absolute photoabsorption, photoionization and photodissociation cross sections and the photoionization quantum efficiency of oxygen from the ionization threshold to 490 Å"",
  Chem. Phys. 173, 315-331 (1993); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Holland(1993)_298K_49-103nm.csv
300.0,Hudson(1966),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Hudson(1966)_300K_159-179nm.txt,"High-resolution (bandwidth of 0.0075 nm) absorption measurements using a hydrogen discharge lamp as a light source
",O2,oxygen,"

  R.D. Hudson, V.L. Carter, and J.A. Stein, ""An investigation of the effect of temperature on the Schumann-Runge absorption continuum of oxygen, 1580-1950 Å"",
  J. Geophys. Res. 71, 2295-2298 (1966); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Hudson(1966)_300K_159-179nm.csv
600.0,Hudson(1966),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Hudson(1966)_600K_160-186nm.txt,High-resolution (bandwidth of 0.0075 nm) absorption measurements using a hydrogen discharge lamp as a light source,O2,oxygen,"

  R.D. Hudson, V.L. Carter, and J.A. Stein, ""An investigation of the effect of temperature on the Schumann-Runge absorption continuum of oxygen, 1580-1950 Å"",
  J. Geophys. Res. 71, 2295-2298 (1966); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Hudson(1966)_600K_160-186nm.csv
900.0,Hudson(1966),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Hudson(1966)_900K_173-194nm.txt,High-resolution (bandwidth of 0.0075 nm) absorption measurements using a hydrogen discharge lamp as a light source,O2,oxygen,"

  R.D. Hudson, V.L. Carter, and J.A. Stein, ""An investigation of the effect of temperature on the Schumann-Runge absorption continuum of oxygen, 1580-1950 Å"",
  J. Geophys. Res. 71, 2295-2298 (1966); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Hudson(1966)_900K_173-194nm.csv
150.0,HudsonMahle(1972),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_HudsonMahle(1972)_150K_176-210nm.txt,Continuum cross section values  based on earlier measurements of the authors,O2,oxygen,"

  R.D. Hudson and S.H. Mahle, ""Photodissociation rates of molecular oxygen in the mesosphere and lower thermosphere"",
  J. Geophys. Res. 77, 2902-2914 (1972); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_HudsonMahle(1972)_150K_176-210nm.csv
200.0,HudsonMahle(1972),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_HudsonMahle(1972)_200K_176-210nm.txt,Continuum cross section values  based on earlier measurements of the authors,O2,oxygen,"

  R.D. Hudson and S.H. Mahle, ""Photodissociation rates of molecular oxygen in the mesosphere and lower thermosphere"",
  J. Geophys. Res. 77, 2902-2914 (1972); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_HudsonMahle(1972)_200K_176-210nm.csv
250.0,HudsonMahle(1972),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_HudsonMahle(1972)_250K_176-210nm.txt,Continuum cross section values  based on earlier measurements of the authors,O2,oxygen,"

  R.D. Hudson and S.H. Mahle, ""Photodissociation rates of molecular oxygen in the mesosphere and lower thermosphere"",
  J. Geophys. Res. 77, 2902-2914 (1972); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_HudsonMahle(1972)_250K_176-210nm.csv
300.0,HudsonMahle(1972),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_HudsonMahle(1972)_300K_176-210nm.txt,Continuum cross section values  based on earlier measurements of the authors,O2,oxygen,"

  R.D. Hudson and S.H. Mahle, ""Photodissociation rates of molecular oxygen in the mesosphere and lower thermosphere"",
  J. Geophys. Res. 77, 2902-2914 (1972); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_HudsonMahle(1972)_300K_176-210nm.csv
295.0,Huffman(1964),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Huffman(1964)_295K_137-164nm.txt,Absorption measurements at a bandwidth of 0.05 nm using the the hydrogen many-line spectrum as background and a photoelectric technique,O2,oxygen,"

  R.E. Huffman, Y. Tanaka, and J.C. Larrabee, ""Nitrogen and oxygen absorption cross sections in the vacuum ultra-violet"",
  Discuss. Faraday Soc. 37, 159-166 (1964); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Huffman(1964)_295K_137-164nm.csv
295.0,Huffman(1964),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Huffman(1964)_295K_58-104nm(I).txt,Absorption cross sections at the wavelengths of important solar emission lines,O2,oxygen,"

  R.E. Huffman, Y. Tanaka, and J.C. Larrabee, ""Nitrogen and oxygen absorption cross sections in the vacuum ultra-violet"",
  Discuss. Faraday Soc. 37, 159-166 (1964); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Huffman(1964)_295K_58-104nm(I).csv
295.0,Huffman(1964),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Huffman(1964)_295K_58-104nm(II).txt,Absorption cross sections at the wavelengths of important solar emission lines,O2,oxygen,"

  R.E. Huffman, J.C. Larrabee, and Y. Tanaka, ""Absorption coefficients of oxygen in the 1060-580 Å wavelength region"",
  J. Chem. Phys. 40, 356-365 (1964); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Huffman(1964)_295K_58-104nm(II).csv
295.0,Huffman(1964),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Huffman(1964)_295K_60-106nm.txt,Absorption measurements at a bandwidth of 0.05 nm using the Hopfield helium continuum as background and a photoelectric technique,O2,oxygen,"

  R.E. Huffman, J.C. Larrabee, and Y. Tanaka, ""Absorption coefficients of oxygen in the 1060-580 Å wavelength region"",
  J. Chem. Phys. 40, 356-365 (1964); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Huffman(1964)_295K_60-106nm.csv
295.0,Huffman(1969),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Huffman(1969)_295K_1-122nm.txt,Recommended values for the gases O,O2,oxygen,"

  R.E. Huffman, ""Absorption cross-sections of atmospheric gases for use in aeronomy"",
  Can. J. Chem. 47, 1823-1834 (1969); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Huffman(1969)_295K_1-122nm.csv
298.0,IUPAC(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_IUPAC(2004)_298K_205-240nm(rec).txt,IUPAC(2004) recommendation:,O2,oxygen,"

  R. Atkinson, D.L. Baulch, R.A. Cox, J.N. Crowley, R.F. Hampson, R.G. Hynes, M.E. Jenkin, M.J. Rossi, and J. Troe, ""Evaluated kinetic and photochemical data for atmospheric chemistry: Volume I - gas phas reactions of O",data/cross-sections/Oxygen/O2/O2_IUPAC(2004)_298K_205-240nm(rec).csv
298.0,Jenouvrier(1986),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Jenouvrier(1986)_298K_205-240nm(I).txt,High-resolution (< 0.05nm) absorption measurements in the Herzberg continuum,O2,oxygen,"

  A. Jenouvrier, B. Coquart, and M.F. Mérienne-Lafore, ""New measurements of the absorption cross-sections in the Herzberg continuum of molecular oxygen in the region between 205 and 240 nm"",
  Planet. Space Sci. 34, 253-254 (1986); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Jenouvrier(1986)_298K_205-240nm(I).csv
298.0,Jenouvrier(1986),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Jenouvrier(1986)_298K_205-240nm(II).txt,Low-resolution absorption measurements in the Herzberg continuum,O2,oxygen,"

  A. Jenouvrier, B. Coquart, and M.F. Mérienne, ""Long pathlength measurements of oxygen absorption cross sections in the wavelength region 205 - 240 nm"",
  J. Quant. Spectrosc. Radiat. Transfer 36, 349-354 (1986); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Jenouvrier(1986)_298K_205-240nm(II).csv
297.0,Johnston(1984),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Johnston(1984)_297K_205-225nm.txt,Medium-resolution (0.2 nm) absorption measurements in the Herzberg continuum,O2,oxygen,"

  H.S. Johnston, M. Paige, and F. Yao, ""Oxygen absorption cross sections in the Herzberg continuum and between 206 and 327 K"",
  J. Geophys. Res. 89(D7), 11661-11665 (1984); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Johnston(1984)_297K_205-225nm.csv
298.0,Johnston(1984),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Johnston(1984)_298K_170-242nm(fit).txt,Theoretical shape of the Herzberg continuum absorption spectrum (A ,O2,oxygen,"

  H.S. Johnston, M. Paige, and F. Yao, ""Oxygen absorption cross sections in the Herzberg continuum and between 206 and 327 K"",
  J. Geophys. Res. 89(D7), 11661-11665 (1984); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Johnston(1984)_298K_170-242nm(fit).csv
299.0,Jordan(2019),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Jordan(2019)_299K_480.038-535.024nm.txt,An incoherent broadband cavity-enhanced absorption spectroscopy (IBBCEAS) instrument for quantification of atmospheric trace gases that absorb in the cyan region of the electromagnetic spectrum (470 to 540 nm) was used,O2,oxygen,"

  N. Jordan, C.Z. Ye, S. Ghosh, R.A. Washenfelder, S.S. Brown, and H.D. Osthoff, ""A broadband cavity-enhanced spectrometer for atmospheric trace gas measurements and Rayleigh scattering cross sections in the cyan region (470–540 nm)"",
  Atmos. Meas. Tech. 12, 1277-1293 (2019);


  DOI: ",data/cross-sections/Oxygen/O2/O2_Jordan(2019)_299K_480.csv
1416.0,Joutsenoja(2001),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Joutsenoja(2001)_1416K_200.1-239.8nm.txt,Absorption measurements in premixed C,O2,oxygen,"

  T. Joutsenoja, A. D'Anna, A. D'Alessio, and M.I. Nazzaro, ""Ultraviolet absorption spectra of carbon dioxide and oxygen at elevated temperatures"",
  Appl. Spectrosc. 55, 130-135 (2001);


  DOI: ",data/cross-sections/Oxygen/O2/O2_Joutsenoja(2001)_1416K_200.csv
1479.0,Joutsenoja(2001),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Joutsenoja(2001)_1479K_200.1-239.8nm.txt,Absorption measurements in premixed C,O2,oxygen,"

  T. Joutsenoja, A. D'Anna, A. D'Alessio, and M.I. Nazzaro, ""Ultraviolet absorption spectra of carbon dioxide and oxygen at elevated temperatures"",
  Appl. Spectrosc. 55, 130-135 (2001);


  DOI: ",data/cross-sections/Oxygen/O2/O2_Joutsenoja(2001)_1479K_200.csv
1500.0,Joutsenoja(2001),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Joutsenoja(2001)_1500K_200-240nm.txt,Absorption measurements in premixed C,O2,oxygen,"

  T. Joutsenoja, A. D'Anna, A. D'Alessio, and M.I. Nazzaro, ""Ultraviolet absorption spectra of carbon dioxide and oxygen at elevated temperatures"",
  Appl. Spectrosc. 55, 130-135 (2001);


  DOI: ",data/cross-sections/Oxygen/O2/O2_Joutsenoja(2001)_1500K_200-240nm.csv
1519.0,Joutsenoja(2001),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Joutsenoja(2001)_1519K_200.5-239.9nm.txt,Absorption measurements in premixed C,O2,oxygen,"

  T. Joutsenoja, A. D'Anna, A. D'Alessio, and M.I. Nazzaro, ""Ultraviolet absorption spectra of carbon dioxide and oxygen at elevated temperatures"",
  Appl. Spectrosc. 55, 130-135 (2001);


  DOI: ",data/cross-sections/Oxygen/O2/O2_Joutsenoja(2001)_1519K_200.csv
1575.0,Joutsenoja(2001),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Joutsenoja(2001)_1575K_200.1-239.8nm.txt,Absorption measurements in premixed C,O2,oxygen,"

  T. Joutsenoja, A. D'Anna, A. D'Alessio, and M.I. Nazzaro, ""Ultraviolet absorption spectra of carbon dioxide and oxygen at elevated temperatures"",
  Appl. Spectrosc. 55, 130-135 (2001);


  DOI: ",data/cross-sections/Oxygen/O2/O2_Joutsenoja(2001)_1575K_200.csv
273.0,JPL-2006(2006),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_JPL-2006(2006)_273K_205-240nm(rec).txt,JPL-2006 recommendation adopting the earlier recommendations of,O2,oxygen,"

  S.P. Sander, R.R. Friedl, D.M. Golden, M.J. Kurylo, G.K. Moortgat, H. Keller-Rudek, P.H. Wine, A.R. Ravishankara, C.E. Kolb, M.J. Molina, B.J. Finlayson-Pitts, R.E. Huie, V.L. Orkin, ""Chemical Kinetics and Photochemical Data for Use in Atmospheric Studies. Evaluation Number 15"",
  JPL Publication 06-2, Jet Propulsion Laboratory, Pasadena, 2006; http://jpldataeval.jpl.nasa.gov/


",data/cross-sections/Oxygen/O2/O2_JPL-2006(2006)_273K_205-240nm(rec).csv
298.0,JPL-2010(2011),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_JPL-2010(2011)_298K_205-245nm(rec).txt,JPL-2010 recommendation:,O2,oxygen,"

  S.P. Sander, J. Abbatt, J. R. Barker, J. B. Burkholder, R. R. Friedl, D. M. Golden, R. E. Huie, C. E. Kolb, M. J. Kurylo, G. K. Moortgat, V. L. Orkin and P. H. Wine, ""Chemical Kinetics and Photochemical Data for Use in Atmospheric Studies, Evaluation Number 17"",
  JPL Publication 10-6, Jet Propulsion Laboratory, Pasadena, 2011; http://jpldataeval.jpl.nasa.gov/


",data/cross-sections/Oxygen/O2/O2_JPL-2010(2011)_298K_205-245nm(rec).csv
292.0,Kanik(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Kanik(1997)_292K_120.070nm.txt,"Absorption cross sections at the aeronomically important N I airglow and auroral emission lines measured at a spectral resolution of 0.03 nm (FWHM) and using a high-current low-voltage argon mini-arc source as the light source
",O2,oxygen,"

  I. Kanik, L. Beegle, C. Noren, S.M. Ahmed, and R. Link, ""Temperature-dependent photoabsorption cross section measurements of O",data/cross-sections/Oxygen/O2/O2_Kanik(1997)_292K_120.csv
293.0,Kanik(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Kanik(1997)_293K_119.955nm.txt,Absorption cross sections at the aeronomically important N I airglow and auroral emission lines measured at a spectral resolution of 0.03 nm (FWHM) and using a high-current low-voltage argon mini-arc source as the light source,O2,oxygen,"

  I. Kanik, L. Beegle, C. Noren, S.M. Ahmed, and R. Link, ""Temperature-dependent photoabsorption cross section measurements of O",data/cross-sections/Oxygen/O2/O2_Kanik(1997)_293K_119.csv
294.0,Kanik(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Kanik(1997)_294K_120.022nm.txt,"Absorption cross sections at the aeronomically important N I airglow and auroral emission lines measured at a spectral resolution of 0.03 nm (FWHM) and using a high-current low-voltage argon mini-arc source as the light source
",O2,oxygen,"

  I. Kanik, L. Beegle, C. Noren, S.M. Ahmed, and R. Link, ""Temperature-dependent photoabsorption cross section measurements of O",data/cross-sections/Oxygen/O2/O2_Kanik(1997)_294K_120.csv
369.0,Kanik(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Kanik(1997)_369K_120.022nm.txt,Absorption cross sections at the aeronomically important N I airglow and auroral emission lines measured at a spectral resolution of 0.03 nm (FWHM) and using a high-current low-voltage argon mini-arc source as the light source,O2,oxygen,"

  I. Kanik, L. Beegle, C. Noren, S.M. Ahmed, and R. Link, ""Temperature-dependent photoabsorption cross section measurements of O",data/cross-sections/Oxygen/O2/O2_Kanik(1997)_369K_120.csv
373.0,Kanik(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Kanik(1997)_373K_119.955nm.txt,Absorption cross sections at the aeronomically important N I airglow and auroral emission lines measured at a spectral resolution of 0.03 nm (FWHM) and using a high-current low-voltage argon mini-arc source as the light source,O2,oxygen,"

  I. Kanik, L. Beegle, C. Noren, S.M. Ahmed, and R. Link, ""Temperature-dependent photoabsorption cross section measurements of O",data/cross-sections/Oxygen/O2/O2_Kanik(1997)_373K_119.csv
374.0,Kanik(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Kanik(1997)_374K_120.070nm.txt,Absorption cross sections at the aeronomically important N I airglow and auroral emission lines measured at a spectral resolution of 0.03 nm (FWHM) and using a high-current low-voltage argon mini-arc source as the light source,O2,oxygen,"

  I. Kanik, L. Beegle, C. Noren, S.M. Ahmed, and R. Link, ""Temperature-dependent photoabsorption cross section measurements of O",data/cross-sections/Oxygen/O2/O2_Kanik(1997)_374K_120.csv
470.0,Kanik(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Kanik(1997)_470K_119.955nm.txt,Absorption cross sections at the aeronomically important N I airglow and auroral emission lines measured at a spectral resolution of 0.03 nm (FWHM) and using a high-current low-voltage argon mini-arc source as the light source,O2,oxygen,"

  I. Kanik, L. Beegle, C. Noren, S.M. Ahmed, and R. Link, ""Temperature-dependent photoabsorption cross section measurements of O",data/cross-sections/Oxygen/O2/O2_Kanik(1997)_470K_119.csv
471.0,Kanik(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Kanik(1997)_471K_120.022nm.txt,Absorption cross sections at the aeronomically important N I airglow and auroral emission lines measured at a spectral resolution of 0.03 nm (FWHM) and using a high-current low-voltage argon mini-arc source as the light source,O2,oxygen,"

  I. Kanik, L. Beegle, C. Noren, S.M. Ahmed, and R. Link, ""Temperature-dependent photoabsorption cross section measurements of O",data/cross-sections/Oxygen/O2/O2_Kanik(1997)_471K_120.csv
480.0,Kanik(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Kanik(1997)_480K_120.070nm.txt,Absorption cross sections at the aeronomically important N I airglow and auroral emission lines measured at a spectral resolution of 0.03 nm (FWHM) and using a high-current low-voltage argon mini-arc source as the light source,O2,oxygen,"

  I. Kanik, L. Beegle, C. Noren, S.M. Ahmed, and R. Link, ""Temperature-dependent photoabsorption cross section measurements of O",data/cross-sections/Oxygen/O2/O2_Kanik(1997)_480K_120.csv
574.0,Kanik(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Kanik(1997)_574K_120.022nm.txt,Absorption cross sections at the aeronomically important N I airglow and auroral emission lines measured at a spectral resolution of 0.03 nm (FWHM) and using a high-current low-voltage argon mini-arc source as the light source,O2,oxygen,"

  I. Kanik, L. Beegle, C. Noren, S.M. Ahmed, and R. Link, ""Temperature-dependent photoabsorption cross section measurements of O",data/cross-sections/Oxygen/O2/O2_Kanik(1997)_574K_120.csv
575.0,Kanik(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Kanik(1997)_575K_119.955nm.txt,Absorption cross sections at the aeronomically important N I airglow and auroral emission lines measured at a spectral resolution of 0.03 nm (FWHM) and using a high-current low-voltage argon mini-arc source as the light source,O2,oxygen,"

  I. Kanik, L. Beegle, C. Noren, S.M. Ahmed, and R. Link, ""Temperature-dependent photoabsorption cross section measurements of O",data/cross-sections/Oxygen/O2/O2_Kanik(1997)_575K_119.csv
576.0,Kanik(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Kanik(1997)_576K_120.070nm.txt,Absorption cross sections at the aeronomically important N I airglow and auroral emission lines measured at a spectral resolution of 0.03 nm (FWHM) and using a high-current low-voltage argon mini-arc source as the light source,O2,oxygen,"

  I. Kanik, L. Beegle, C. Noren, S.M. Ahmed, and R. Link, ""Temperature-dependent photoabsorption cross section measurements of O",data/cross-sections/Oxygen/O2/O2_Kanik(1997)_576K_120.csv
298.0,Kley(1984),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Kley(1984)_298K_121.567nm.txt,Absorption measurements at a spectral resolution of 0.005 nm using a Ly(α) lamp (low-pressure radio frequency discharge through traces of hydrogen in argon),O2,oxygen,"

  D. Kley, ""Ly(α) absorption cross-section of H",data/cross-sections/Oxygen/O2/O2_Kley(1984)_298K_121.csv
300.0,Kockarts(1976),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Kockarts(1976)_300K_176-203nm.txt,Absorption cross sections from the CD-ROM of,O2,oxygen,"

  G. Kockarts, ""Absorption and photodissociation in the Schumann-Runge bands of molecular oxygen in the terrestrial atmosphere"",
  Planet. Space Sci. 24, 589-604 (1976); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Kockarts(1976)_300K_176-203nm.csv
295.0,Lee(1955),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Lee(1955)_295K_103.00-109.88nm.txt,Grazing-incidence vacuum spectrograph; the many-lined spectrum of hydrogen discharges and the molecular helium continuum as light sources,O2,oxygen,"

  P. Lee, ""Photodissociation and photoionization of oxygen (O",data/cross-sections/Oxygen/O2/O2_Lee(1955)_295K_103.csv
295.0,Lee(1955),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Lee(1955)_295K_109.60-121.72nm.txt,Grazing-incidence vacuum spectrograph; the many-lined spectrum of hydrogen discharges and the molecular helium continuum as light sources,O2,oxygen,"

  P. Lee, ""Photodissociation and photoionization of oxygen (O",data/cross-sections/Oxygen/O2/O2_Lee(1955)_295K_109.csv
295.0,Lee(1955),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Lee(1955)_295K_20.72-67.58nm.txt,Grazing-incidence vacuum spectrograph; the many-lined spectrum of hydrogen discharges and the molecular helium continuum as light sources,O2,oxygen,"

  P. Lee, ""Photodissociation and photoionization of oxygen (O",data/cross-sections/Oxygen/O2/O2_Lee(1955)_295K_20.csv
295.0,Lee(1955),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Lee(1955)_295K_85.06-103.62nm.txt,Grazing-incidence vacuum spectrograph; the many-lined spectrum of hydrogen discharges and the molecular helium continuum as light sources,O2,oxygen,"

  P. Lee, ""Photodissociation and photoionization of oxygen (O",data/cross-sections/Oxygen/O2/O2_Lee(1955)_295K_85.csv
298.0,Lee(1973),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Lee(1973)_298K_17.9-71.5nm.txt,Absorption measurements using synchrotron radiation and a double ionization chamber; spectral resolution 0.05 nm,O2,oxygen,"

  L.C. Lee, R.W. Carlson, D.L. Judge, and M. Ogawa, ""The absorption cross sections of N",data/cross-sections/Oxygen/O2/O2_Lee(1973)_298K_17.csv
203.0,Lewis(1983),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Lewis(1983)_203K_121.4-121.9nm.txt,"Absorption measurements at 84, 203, 288, and 366 K in the vicinity of the H Lyman α line using an argon continuum discharge lamp as a light source and a VUV monochromator giving a spectral resolution of 0.005 nm",O2,oxygen,"

  B.R. Lewis, I.M. Vardavas, and J.H. Carver, ""The aeronomic dissociation of water vapor by solar H Lyman α radiation"",
  J. Geophys. Res. 88(A6), 4935-4940 (1983); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Lewis(1983)_203K_121.csv
288.0,Lewis(1983),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Lewis(1983)_288K_121.4-121.9nm.txt,"Absorption measurements at 84, 203, 288, and 366 K in the vicinity of the H Lyman α line using an argon continuum discharge lamp as a light source and a VUV monochromator giving a spectral resolution of 0.005 nm",O2,oxygen,"

  B.R. Lewis, I.M. Vardavas, and J.H. Carver, ""The aeronomic dissociation of water vapor by solar H Lyman α radiation"",
  J. Geophys. Res. 88(A6), 4935-4940 (1983); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Lewis(1983)_288K_121.csv
366.0,Lewis(1983),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Lewis(1983)_366K_121.4-121.9nm.txt,"Absorption measurements at 84, 203, 288, and 366 K in the vicinity of the H Lyman α line using an argon continuum discharge lamp as a light source and a VUV monochromator giving a spectral resolution of 0.005 nm",O2,oxygen,"

  B.R. Lewis, I.M. Vardavas, and J.H. Carver, ""The aeronomic dissociation of water vapor by solar H Lyman α radiation"",
  J. Geophys. Res. 88(A6), 4935-4940 (1983); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Lewis(1983)_366K_121.csv
84.0,Lewis(1983),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Lewis(1983)_84K_121.4-121.9nm.txt,"Absorption measurements at 84, 203, 288, and 366 K in the vicinity of the H Lyman α line using an argon continuum discharge lamp as a light source and a VUV monochromator giving a spectral resolution of 0.005 nm",O2,oxygen,"

  B.R. Lewis, I.M. Vardavas, and J.H. Carver, ""The aeronomic dissociation of water vapor by solar H Lyman α radiation"",
  J. Geophys. Res. 88(A6), 4935-4940 (1983); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Lewis(1983)_84K_121.csv
