T,author_year,download_url,comments,formula,name,citation,fname
298.0,Hicks(1979),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Hicks(1979)_298K_426-450nm.txt,High-resolution (0.04 nm) absorption measurements in the visible region using a halogen lamp; the spectra recorded on photographic plates have been analyzed by using a microdensitometer,NO2,nitrogen dioxide,"

  E. Hicks, B. Leroy, P. Rigaud, J.-L. Jourdain, and G. Le Bras, ""Spectres d'absorption dans le proche ultraviolet et le visible des composés minoritaires atmosphériques NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Hicks(1979)_298K_426-450nm.csv
298.0,HolmesDaniels(1934),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_HolmesDaniels(1934)_298K_265-436nm.txt,"Absorption coefficients k (Torr, 273 K)",NO2,nitrogen dioxide,"

  H.H. Holmes and F. Daniels, ""The photolysis of nitrogen oxides: N",data/cross-sections/Nitrogen oxides/NO2/NO2_HolmesDaniels(1934)_298K_265-436nm.csv
220.0,IUPAC(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_IUPAC(2004)_220K_205-495nm(rec).txt,IUPAC(2004) recommendation:,NO2,nitrogen dioxide,"

  R. Atkinson, D.L. Baulch, R.A. Cox, J.N. Crowley, R.F. Hampson, R.G. Hynes, M.E. Jenkin, M.J. Rossi, and J. Troe, ""Evaluated kinetic and photochemical data for atmospheric chemistry: Volume I - gas phas reactions of O",data/cross-sections/Nitrogen oxides/NO2/NO2_IUPAC(2004)_220K_205-495nm(rec).csv
298.0,IUPAC(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_IUPAC(2004)_298K_205-495nm(rec).txt,IUPAC(2004) recommendation:,NO2,nitrogen dioxide,"

  R. Atkinson, D.L. Baulch, R.A. Cox, J.N. Crowley, R.F. Hampson, R.G. Hynes, M.E. Jenkin, M.J. Rossi, and J. Troe, ""Evaluated kinetic and photochemical data for atmospheric chemistry: Volume I - gas phas reactions of O",data/cross-sections/Nitrogen oxides/NO2/NO2_IUPAC(2004)_298K_205-495nm(rec).csv
293.0,Jenouvrier(1996),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Jenouvrier(1996)_293K_200-300nm.txt,"High-resolution absorption spectra recorded with spectral bandwidths of 0.065, 0.052, 0.026, 0.026, 0.018, and 0.016 nm in the regions 200-214.5, 213.5-227, 225.5-240.5, 239.5-254.5, 253.5-278.5, and 277.5-302.5 nm, respectively, and measured at 0.01-nm intervals",NO2,nitrogen dioxide,"

  A. Jenouvrier, B. Coquart, and M.F. Mérienne, ""The NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Jenouvrier(1996)_293K_200-300nm.csv
293.0,Jenouvrier(1996),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Jenouvrier(1996)_293K_203-297nm(int-c-1).txt,"Averages over the atmospheric intervals as defined by NASA of the high-resolution (0.01 nm) spectrum, calculated by Karl-Heinz Möbus, Max-Planck-Institut für Chemie, Mainz, Germany (first column: center of interval)",NO2,nitrogen dioxide,"

  A. Jenouvrier, B. Coquart, and M.F. Mérienne, ""The NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Jenouvrier(1996)_293K_203-297nm(int-c-1).csv
293.0,Jenouvrier(1996),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Jenouvrier(1996)_293K_203-297nm(int-c-2).txt,"Averages over the atmospheric intervals as defined by SASHA of the high-resolution (0.01 nm) spectrum, calculated by Karl-Heinz Möbus, Max-Planck-Institut für Chemie, Mainz, Germany (first column: center of interval)",NO2,nitrogen dioxide,"

  A. Jenouvrier, B. Coquart, and M.F. Mérienne, ""The NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Jenouvrier(1996)_293K_203-297nm(int-c-2).csv
293.0,Jenouvrier(1996),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Jenouvrier(1996)_293K_203-299nm(int-c-3).txt,"Averages over the atmospheric intervals as defined by UTA of the high-resolution (0.01 nm) spectrum, calculated by Karl-Heinz Möbus, Max-Planck-Institut für Chemie, Mainz, Germany (first column: center of interval)",NO2,nitrogen dioxide,"

  A. Jenouvrier, B. Coquart, and M.F. Mérienne, ""The NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Jenouvrier(1996)_293K_203-299nm(int-c-3).csv
293.0,Jenouvrier(1996),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Jenouvrier(1996)_293K_205-295nm(5nm).txt,"Averages over 5-nm intervals of the high-resolution (0.01 nm) spectrum, calculated by Karl-Heinz Möbus, Max-Planck-Institut für Chemie, Mainz, Germany (first column: center of interval)",NO2,nitrogen dioxide,"

  A. Jenouvrier, B. Coquart, and M.F. Mérienne, ""The NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Jenouvrier(1996)_293K_205-295nm(5nm).csv
298.0,Johnston(1974),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Johnston(1974)_298K_191-420nm.txt,"The optical band width (full width at half-maximum) was 2.2 nm at 300 nm,",NO2,nitrogen dioxide,"

  H.S. Johnston, S.-G. Chang, and G. Whitten, ""Photolysis of nitric acid vapor"",
  J. Phys. Chem. 78, 1-7 (1974); 


  DOI: ",data/cross-sections/Nitrogen oxides/NO2/NO2_Johnston(1974)_298K_191-420nm.csv
298.0,JohnstonGraham(1974),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_JohnstonGraham(1974)_298K_190-420nm.txt,Scanning monochromator in conjunction with a multiple reflection long-path gas cell; deuterium arc as a light source; spectral resolution 0.7 nm,NO2,nitrogen dioxide,"

  H.S. Johnston and R. Graham, ""Photochemistry of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_JohnstonGraham(1974)_298K_190-420nm.csv
300.0,JonesBayes(1973),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_JonesBayes(1973)_300K_297-579nm.txt,"Absorption coefficients k (atm, 298 K)",NO2,nitrogen dioxide,"

  I.T.N. Jones and K. Bayes, ""Photolysis of nitrogen dioxide"",
  J. Chem. Phys. 59, 4836-4844 (1973); 


  DOI: ",data/cross-sections/Nitrogen oxides/NO2/NO2_JonesBayes(1973)_300K_297-579nm.csv
298.0,JPL-2002(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_JPL-2002(2002)_298K_202-422.5nm(rec).txt,"JPL-2002 recommendation, adopting the earlier recommendation of ",NO2,nitrogen dioxide,"

  S.P. Sander, R.R. Friedl, D.M. Golden, M.J. Kurylo, R.E. Huie, V.L. Orkin, G.K. Moortgat, A.R. Ravishankara, C.E. Kolb, M.J. Molina, and B.J. Finlayson-Pitts, ""Chemical Kinetics and Photochemical Data for Use in Atmospheric Studies. Evaluation Number 14"",
  JPL Publication 02-25, Jet Propulsion Laboratory, Pasadena, 2002; http://jpldataeval.jpl.nasa.gov/


",data/cross-sections/Nitrogen oxides/NO2/NO2_JPL-2002(2002)_298K_202-422.csv
220.0,JPL-2010(2011),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_JPL-2010(2011)_220K_240-662.5nm(rec).txt,"JPL-2010 recommendation, adopting the earlier recommendation of ",NO2,nitrogen dioxide,"

  S.P. Sander, J. Abbatt, J. R. Barker, J. B. Burkholder, R. R. Friedl, D. M. Golden, R. E. Huie, C. E. Kolb, M. J. Kurylo, G. K. Moortgat, V. L. Orkin and P. H. Wine, ""Chemical Kinetics and Photochemical Data for Use in Atmospheric Studies, Evaluation Number 17"",
  JPL Publication 10-6, Jet Propulsion Laboratory, Pasadena, 2011; http://jpldataeval.jpl.nasa.gov/


",data/cross-sections/Nitrogen oxides/NO2/NO2_JPL-2010(2011)_220K_240-662.csv
294.0,JPL-2010(2011),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_JPL-2010(2011)_294K_240-662.5nm(rec).txt,"JPL-2010 recommendation, adopting the earlier recommendation of ",NO2,nitrogen dioxide,"

  S.P. Sander, J. Abbatt, J. R. Barker, J. B. Burkholder, R. R. Friedl, D. M. Golden, R. E. Huie, C. E. Kolb, M. J. Kurylo, G. K. Moortgat, V. L. Orkin and P. H. Wine, ""Chemical Kinetics and Photochemical Data for Use in Atmospheric Studies, Evaluation Number 17"",
  JPL Publication 10-6, Jet Propulsion Laboratory, Pasadena, 2011; http://jpldataeval.jpl.nasa.gov/


",data/cross-sections/Nitrogen oxides/NO2/NO2_JPL-2010(2011)_294K_240-662.csv
298.0,Kummer(1995),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Kummer(1995)_298K_399-475nm.txt,Reference and absorption cross sections from,NO2,nitrogen dioxide,"

  W. Kummer, ""Photochemische Bildung von NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Kummer(1995)_298K_399-475nm.csv
235.0,Leroy(1987),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Leroy(1987)_235K_426-450nm.txt,The work of ,NO2,nitrogen dioxide,"

  B. Leroy, P. Rigaud, and E. Hicks, ""Visible absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Leroy(1987)_235K_426-450nm.csv
298.0,Leroy(1987),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Leroy(1987)_298K_426-450nm.txt,The work of ,NO2,nitrogen dioxide,"

  B. Leroy, P. Rigaud, and E. Hicks, ""Visible absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Leroy(1987)_298K_426-450nm.csv
298.0,Liu(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Liu(2002)_298K_390.13nm.txt,The absorption cross section at 390.13 nm was found to vary approximately linearly with temperature between 300 and 2000 K:,NO2,nitrogen dioxide,"

  J.T.C. Liu, R.K. Hanson, and J.B. Jeffries, ""High-sensitivity absorption diagnostic for NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Liu(2002)_298K_390.csv
293.0,Merienne(1995),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Merienne(1995)_293K_200-300nm(0.01nm).txt,High-resolution (0.01 nm) absorption cross sections have been obtained by personal communication from Marie-France Mérienne (Jan 2000),NO2,nitrogen dioxide,"

  M.F. Mérienne, A. Jenouvrier, and B. Coquart, ""The NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Merienne(1995)_293K_200-300nm(0.csv
293.0,Merienne(1995),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Merienne(1995)_293K_299-500nm(0.01nm).txt,High-resolution (0.01 nm) absorption cross sections have been obtained by personal communication from Marie-France Mérienne (Jan 2000),NO2,nitrogen dioxide,"

  M.F. Mérienne, A. Jenouvrier, and B. Coquart, ""The NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Merienne(1995)_293K_299-500nm(0.csv
293.0,Merienne(1995),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Merienne(1995)_293K_300-495nm(int-c-3).txt,"Averages over the atmospheric intervals as defined by UTA of the high-resolution (0.01 nm) spectrum, calculated by Karl-Heinz Möbus, Max-Planck-Institut für Chemie, Mainz, Germany (first column: center of interval)",NO2,nitrogen dioxide,"

  M.F. Mérienne, A. Jenouvrier, and B. Coquart, ""The NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Merienne(1995)_293K_300-495nm(int-c-3).csv
293.0,Merienne(1995),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Merienne(1995)_293K_303-495nm(int-c-2).txt,"Averages over the atmospheric intervals as defined by SASHA of the high-resolution (0.01 nm) spectrum, calculated by Karl-Heinz Möbus, Max-Planck-Institut für Chemie, Mainz, Germany (first column: center of interval)",NO2,nitrogen dioxide,"

  M.F. Mérienne, A. Jenouvrier, and B. Coquart, ""The NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Merienne(1995)_293K_303-495nm(int-c-2).csv
293.0,Merienne(1995),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Merienne(1995)_293K_305-425nm(5nm).txt,"Averages over the 5-nm intervals302.5-307.5, 307.5-312.5,........., 422.5-427.5 nm of the high-resolution (0.01 nm) spectrum; first column: center of interval",NO2,nitrogen dioxide,"

  M.F. Mérienne, A. Jenouvrier, and B. Coquart, ""The NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Merienne(1995)_293K_305-425nm(5nm).csv
293.0,Merienne(1995),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Merienne(1995)_293K_305-495nm(5nm).txt,"Averages over 5-nm intervals of the high-resolution (0.01 nm) spectrum, calculated by Karl-Heinz Möbus, Max-Planck-Insitut für Chemie, Mainz, Germany (first column: center of interval)",NO2,nitrogen dioxide,"

  M.F. Mérienne, A. Jenouvrier, and B. Coquart, ""The NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Merienne(1995)_293K_305-495nm(5nm).csv
293.0,Merienne(1995),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Merienne(1995)_293K_305-495nm(int-c-1).txt,"Averages over the atmospheric intervals as defined by NASA of the high-resolution (0.01 nm) spectrum, calculated by Karl-Heinz Möbus, Max-Planck-Institut für Chemie, Mainz, Germany (first column: center of interval)",NO2,nitrogen dioxide,"

  M.F. Mérienne, A. Jenouvrier, and B. Coquart, ""The NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Merienne(1995)_293K_305-495nm(int-c-1).csv
293.0,Merienne(1995),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Merienne(1995)_293K_400-500nm(1nm).txt,Averages over 1-nm-intervals of the high-resolution (0.01 nm) spectrum.,NO2,nitrogen dioxide,"

  M.F. Mérienne, A. Jenouvrier, and B. Coquart, ""The NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Merienne(1995)_293K_400-500nm(1nm).csv
220.0,Merienne(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Merienne(1997)_220K_200-400nm(0.05nm).txt,"High-resolution (0.05 nm) absorption measurements using a coolable multipass cell, a monochromator equipped with a 2400 lines/mm grating and an Ar arc and a Xe lamp as light sources",NO2,nitrogen dioxide,"

  M.F. Mérienne, A. Jenouvrier, B. Coquart, and J.P. Lux, ""The NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Merienne(1997)_220K_200-400nm(0.csv
220.0,Merienne(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Merienne(1997)_220K_203-395nm(int-c-1).txt,"Averages over the atmospheric intervals as defined by NASA of the high-resolution (0.05 nm) spectrum, calculated by Karl-Heinz Möbus, Max-Planck-Institut für Chemie, Mainz, Germany (first column: center of interval)",NO2,nitrogen dioxide,"

  M.F. Mérienne, A. Jenouvrier, B. Coquart, and J.P. Lux, ""The NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Merienne(1997)_220K_203-395nm(int-c-1).csv
220.0,Merienne(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Merienne(1997)_220K_203-395nm(int-c-2).txt,"Averages over the atmospheric intervals as defined by SASHA of the high-resolution (0.05 nm) spectrum, calculated by Karl-Heinz Möbus, Max-Planck-Institut für Chemie, Mainz, Germany (first column: center of interval)",NO2,nitrogen dioxide,"

  M.F. Mérienne, A. Jenouvrier, B. Coquart, and J.P. Lux, ""The NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Merienne(1997)_220K_203-395nm(int-c-2).csv
220.0,Merienne(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Merienne(1997)_220K_203-395nm(int-c-3).txt,"Averages over the atmospheric intervals as defined by UTA of the high-resolution (0.05 nm) spectrum, calculated by Karl-Heinz Möbus, Max-Planck-Institut für Chemie, Mainz, Germany (first column: center of interval)",NO2,nitrogen dioxide,"

  M.F. Mérienne, A. Jenouvrier, B. Coquart, and J.P. Lux, ""The NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Merienne(1997)_220K_203-395nm(int-c-3).csv
220.0,Merienne(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Merienne(1997)_220K_205-395nm(5nm-I).txt,"Averages over the 5-nm intervals 202.5-207.5, 207.5-212.5, ......., 392.5-397.5 nm of the high-resolution (0.05 nm) spectrum; first column: center of interval (listed in Table III)",NO2,nitrogen dioxide,"

  M.F. Mérienne, A. Jenouvrier, B. Coquart, and J.P. Lux, ""The NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Merienne(1997)_220K_205-395nm(5nm-I).csv
220.0,Merienne(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Merienne(1997)_220K_205-395nm(5nm-II).txt,"Averages over the 5-nm intervals 202.5-207.5, 207.5-212.5, ......., 392.5-397.5 nm of the high-resolution (0.05 nm) spectrum calculated by Karl-Heinz Möbus, Max-Planck-Institut für Chemie, Mainz, Germany (first column: center of interval)",NO2,nitrogen dioxide,"

  M.F. Mérienne, A. Jenouvrier, B. Coquart, and J.P. Lux, ""The NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Merienne(1997)_220K_205-395nm(5nm-II).csv
296.0,Mihalcea(1996),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Mihalcea(1996)_296K_394.493-394.548nm.txt,Two single-mode diode lasers were used to record high-resolution absorption spectra of NO,NO2,nitrogen dioxide,"

  R.M. Mihalcea,  D.S. Baer, and R.K. Hanson, ""Tunable diode-laser absorption measurements of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Mihalcea(1996)_296K_394.csv
296.0,Mihalcea(1996),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Mihalcea(1996)_296K_670.184-670.241nm.txt,Two single-mode diode lasers were used to record high-resolution absorption spectra of NO,NO2,nitrogen dioxide,"

  R.M. Mihalcea,  D.S. Baer, and R.K. Hanson, ""Tunable diode-laser absorption measurements of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Mihalcea(1996)_296K_670.csv
298.0,Nakayama(1959),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nakayama(1959)_298K_107.9-131.8nm.txt,Absorption measurements at 108-270 nm with a resolution of 0.02 nm by a photoelectric method,NO2,nitrogen dioxide,"

  T. Nakayama, M.T. Kitamura, and K. Watanabe, ""Ionization potential and absorption coefficients of nitrogen dioxide"",
  J. Chem. Phys. 30, 1180-1186 (1959); 


  DOI: ",data/cross-sections/Nitrogen oxides/NO2/NO2_Nakayama(1959)_298K_107.csv
298.0,Nakayama(1959),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nakayama(1959)_298K_130.0-160.0nm.txt,Absorption measurements at 108-270 nm with a resolution of 0.02 nm by a photoelectric method,NO2,nitrogen dioxide,"

  T. Nakayama, M.T. Kitamura, and K. Watanabe, ""Ionization potential and absorption coefficients of nitrogen dioxide"",
  J. Chem. Phys. 30, 1180-1186 (1959); 


  DOI: ",data/cross-sections/Nitrogen oxides/NO2/NO2_Nakayama(1959)_298K_130.csv
298.0,Nakayama(1959),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nakayama(1959)_298K_160.0-199.9nm.txt,Absorption measurements at 108-270 nm with a resolution of 0.02 nm by a photoelectric method,NO2,nitrogen dioxide,"

  T. Nakayama, M.T. Kitamura, and K. Watanabe, ""Ionization potential and absorption coefficients of nitrogen dioxide"",
  J. Chem. Phys. 30, 1180-1186 (1959); 


  DOI: ",data/cross-sections/Nitrogen oxides/NO2/NO2_Nakayama(1959)_298K_160.csv
298.0,Nakayama(1959),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nakayama(1959)_298K_192.5-267.5nm.txt,Absorption measurements at 108-270 nm with a resolution of 0.02 nm by a photoelectric method,NO2,nitrogen dioxide,"

  T. Nakayama, M.T. Kitamura, and K. Watanabe, ""Ionization potential and absorption coefficients of nitrogen dioxide"",
  J. Chem. Phys. 30, 1180-1186 (1959); 


  DOI: ",data/cross-sections/Nitrogen oxides/NO2/NO2_Nakayama(1959)_298K_192.csv
298.0,Nakayama(1959),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nakayama(1959)_298K_200.2-270.0nm.txt,Absorption measurements at 108-270 nm with a resolution of 0.02 nm by a photoelectric method,NO2,nitrogen dioxide,"

  T. Nakayama, M.T. Kitamura, and K. Watanabe, ""Ionization potential and absorption coefficients of nitrogen dioxide"",
  J. Chem. Phys. 30, 1180-1186 (1959); 


  DOI: ",data/cross-sections/Nitrogen oxides/NO2/NO2_Nakayama(1959)_298K_200.csv
214.0,Nizkorodov(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nizkorodov(2004)_214K_408.164-555.555nm(41.27Torr).txt,Absorption spectra of NO,NO2,nitrogen dioxide,"

  S.A. Nizkorodov, S.P. Sander, and L.R. Brown, ""Temperature dependence of high-resolution air-broadened absorption cross sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Nizkorodov(2004)_214K_408.csv
215.0,Nizkorodov(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nizkorodov(2004)_215K_408.164-555.555nm(155.3Torr).txt,Absorption spectra of NO,NO2,nitrogen dioxide,"

  S.A. Nizkorodov, S.P. Sander, and L.R. Brown, ""Temperature dependence of high-resolution air-broadened absorption cross sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Nizkorodov(2004)_215K_408.csv
215.0,Nizkorodov(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nizkorodov(2004)_215K_408.164-555.555nm(300.5Torr).txt,Absorption spectra of NO,NO2,nitrogen dioxide,"

  S.A. Nizkorodov, S.P. Sander, and L.R. Brown, ""Temperature dependence of high-resolution air-broadened absorption cross sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Nizkorodov(2004)_215K_408.csv
215.0,Nizkorodov(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nizkorodov(2004)_215K_408.164-555.555nm(5.070Torr).txt,Absorption spectra of NO,NO2,nitrogen dioxide,"

  S.A. Nizkorodov, S.P. Sander, and L.R. Brown, ""Temperature dependence of high-resolution air-broadened absorption cross sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Nizkorodov(2004)_215K_408.csv
227.0,Nizkorodov(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nizkorodov(2004)_227K_408.164-555.555nm(117.8Torr).txt,Absorption spectra of NO,NO2,nitrogen dioxide,"

  S.A. Nizkorodov, S.P. Sander, and L.R. Brown, ""Temperature dependence of high-resolution air-broadened absorption cross sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Nizkorodov(2004)_227K_408.csv
229.0,Nizkorodov(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nizkorodov(2004)_229K_408.164-555.555nm(1.667Torr).txt,Absorption spectra of NO,NO2,nitrogen dioxide,"

  S.A. Nizkorodov, S.P. Sander, and L.R. Brown, ""Temperature dependence of high-resolution air-broadened absorption cross sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Nizkorodov(2004)_229K_408.csv
229.0,Nizkorodov(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nizkorodov(2004)_229K_408.164-555.555nm(211.3Torr).txt,Absorption spectra of NO,NO2,nitrogen dioxide,"

  S.A. Nizkorodov, S.P. Sander, and L.R. Brown, ""Temperature dependence of high-resolution air-broadened absorption cross sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Nizkorodov(2004)_229K_408.csv
231.0,Nizkorodov(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nizkorodov(2004)_231K_408.164-555.555nm(233.8Torr).txt,Absorption spectra of NO,NO2,nitrogen dioxide,"

  S.A. Nizkorodov, S.P. Sander, and L.R. Brown, ""Temperature dependence of high-resolution air-broadened absorption cross sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Nizkorodov(2004)_231K_408.csv
249.0,Nizkorodov(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nizkorodov(2004)_249K_408.164-555.555nm(1.846Torr).txt,Absorption spectra of NO,NO2,nitrogen dioxide,"

  S.A. Nizkorodov, S.P. Sander, and L.R. Brown, ""Temperature dependence of high-resolution air-broadened absorption cross sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Nizkorodov(2004)_249K_408.csv
250.0,Nizkorodov(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nizkorodov(2004)_250K_408.164-555.555nm(309.0Torr).txt,Absorption spectra of NO,NO2,nitrogen dioxide,"

  S.A. Nizkorodov, S.P. Sander, and L.R. Brown, ""Temperature dependence of high-resolution air-broadened absorption cross sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Nizkorodov(2004)_250K_408.csv
250.0,Nizkorodov(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nizkorodov(2004)_250K_408.164-555.555nm(309.5Torr).txt,Absorption spectra of NO,NO2,nitrogen dioxide,"

  S.A. Nizkorodov, S.P. Sander, and L.R. Brown, ""Temperature dependence of high-resolution air-broadened absorption cross sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Nizkorodov(2004)_250K_408.csv
273.0,Nizkorodov(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nizkorodov(2004)_273K_408.164-555.555nm(1.244Torr).txt,Absorption spectra of NO,NO2,nitrogen dioxide,"

  S.A. Nizkorodov, S.P. Sander, and L.R. Brown, ""Temperature dependence of high-resolution air-broadened absorption cross sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Nizkorodov(2004)_273K_408.csv
